time_stamp,data_value
1686646108.793162,92.800003
1686646108.802972,92.500000
1686646108.814102,92.099998
1686646108.823982,91.699997
1686646108.834097,91.500000
1686646108.844022,91.300003
1686646108.854161,90.900002
1686646108.863991,90.599998
1686646108.873159,90.400002
1686646108.883979,90.199997
1686646108.893132,89.800003
1686646108.904001,89.599998
1686646108.914158,89.400002
1686646108.922978,89.000000
1686646108.934114,88.599998
1686646108.943991,88.099998
1686646108.954105,87.699997
1686646108.964001,87.300003
1686646108.974149,87.000000
1686646108.983988,86.599998
1686646108.994112,86.400002
1686646109.003991,86.000000
1686646109.013222,85.800003
1686646109.023985,85.500000
1686646109.033275,85.500000
1686646109.043999,85.300003
1686646109.053340,85.300003
1686646109.064008,85.199997
1686646109.073444,85.000000
1686646109.084037,84.900002
1686646109.093227,84.900002
1686646109.104002,84.900002
1686646109.113644,84.900002
1686646109.124038,84.900002
1686646109.133643,85.000000
1686646109.144024,85.000000
1686646109.153666,84.800003
1686646109.163011,84.800003
1686646109.173637,84.800003
1686646109.184106,85.000000
1686646109.193230,85.199997
1686646109.204162,85.400002
1686646109.213651,85.800003
1686646109.223465,86.300003
1686646109.233646,86.699997
1686646109.243540,87.500000
1686646109.253675,88.300003
1686646109.263614,89.199997
1686646109.273682,90.099998
1686646109.283896,91.199997
1686646109.293000,92.099998
1686646109.303772,93.000000
1686646109.313679,93.599998
1686646109.323891,94.000000
1686646109.333697,94.400002
1686646109.344047,94.699997
1686646109.353688,94.800003
1686646109.364132,94.800003
1686646109.373685,94.800003
1686646109.383258,94.800003
1686646109.393417,94.800003
1686646109.403444,94.800003
1686646109.413751,94.800003
1686646109.423476,94.800003
1686646109.433700,94.900002
1686646109.443631,95.199997
1686646109.453712,95.300003
1686646109.463721,95.500000
1686646109.473738,95.699997
1686646109.483896,96.000000
1686646109.494029,96.300003
1686646109.504016,96.599998
1686646109.514009,97.099998
1686646109.524042,97.500000
1686646109.534020,97.800003
1686646109.544062,98.400002
1686646109.553816,98.599998
1686646109.564029,99.099998
1686646109.574023,99.500000
1686646109.583019,99.900002
1686646109.593162,100.099998
1686646109.604037,100.400002
1686646109.614041,100.500000
1686646109.624074,100.800003
1686646109.634023,100.900002
1686646109.644039,101.000000
1686646109.654025,101.099998
1686646109.664037,101.400002
1686646109.674036,101.500000
1686646109.684038,101.699997
1686646109.693199,101.699997
1686646109.704092,101.900002
1686646109.714044,101.900002
1686646109.724076,101.900002
1686646109.734063,102.000000
1686646109.744040,102.099998
1686646109.754026,102.199997
1686646109.764168,102.300003
1686646109.774043,102.400002
1686646109.784078,102.400002
1686646109.794248,102.400002
1686646109.804027,102.500000
1686646109.813017,102.400002
1686646109.824068,102.400002
1686646109.834042,102.400002
1686646109.844037,102.400002
1686646109.854039,102.400002
1686646109.863050,102.400002
1686646109.874051,102.500000
1686646109.884044,102.400002
1686646109.894198,102.400002
1686646109.904045,102.300003
1686646109.914043,102.199997
1686646109.924092,102.199997
1686646109.933028,102.000000
1686646109.943060,101.800003
1686646109.954036,101.599998
1686646109.964070,101.400002
1686646109.974044,101.199997
1686646109.984079,101.099998
1686646109.994222,100.900002
1686646110.004056,100.699997
1686646110.014087,100.500000
1686646110.024083,100.300003
1686646110.034089,100.199997
1686646110.044075,100.000000
1686646110.054071,100.000000
1686646110.064098,100.000000
1686646110.074050,100.000000
1686646110.084079,99.800003
1686646110.094181,99.699997
1686646110.104086,99.599998
1686646110.114049,99.400002
1686646110.124061,99.400002
1686646110.134085,99.199997
1686646110.144077,99.000000
1686646110.154056,98.900002
