time_stamp,data_value
1747817592.946677,8.820312
1747817592.996519,8.789062
1747817592.996585,8.789062
1747817593.047403,8.785156
1747817593.096172,8.777344
1747817593.149876,8.785156
1747817593.150347,8.785156
1747817593.195763,8.792969
1747817593.247689,8.800781
1747817593.296254,8.781250
1747817593.348346,8.785156
1747817593.395866,8.808594
1747817593.447159,8.816406
1747817593.496345,8.824219
1747817593.497113,8.824219
1747817593.546474,8.812500
1747817593.547386,8.812500
1747817593.595947,8.781250
1747817593.596267,8.781250
1747817593.646799,8.710938
1747817593.647089,8.710938
1747817593.647156,8.710938
1747817593.647516,8.710938
1747817593.696078,8.648438
1747817593.696200,8.648438
1747817593.747885,8.601562
1747817593.795616,8.621094
1747817593.846729,8.625000
1747817593.895725,8.613281
1747817593.947222,8.589844
1747817593.949665,8.589844
1747817593.949956,8.589844
1747817593.996168,8.574219
1747817593.996635,8.574219
1747817594.046747,8.535156
1747817594.096384,8.558594
1747817594.147383,8.589844
1747817594.196011,8.621094
1747817594.246221,8.656250
1747817594.296565,8.699219
1747817594.346637,8.726562
1747817594.396384,8.738281
1747817594.396562,8.738281
1747817594.446699,8.753906
1747817594.447552,8.753906
1747817594.496038,8.800781
1747817594.547088,8.820312
1747817594.547105,8.820312
1747817594.547183,8.820312
1747817594.547326,8.820312
1747817594.596280,8.886719
1747817594.647323,8.953125
1747817594.647346,8.953125
1747817594.695719,8.957031
1747817594.746880,8.996094
1747817594.746989,8.996094
1747817594.747078,8.996094
1747817594.747201,8.996094
1747817594.796078,9.039062
1747817594.796207,9.039062
1747817594.848145,9.082031
1747817594.895913,9.093750
1747817594.948379,9.152344
1747817594.996357,9.167969
1747817595.095860,9.214844
1747817595.101951,9.214844
1747817595.147349,9.207031
1747817595.148028,9.207031
1747817595.149130,9.207031
1747817595.195965,9.226562
1747817595.247391,9.207031
1747817595.249162,9.207031
1747817595.295926,9.234375
1747817595.296011,9.234375
1747817595.296114,9.234375
1747817595.346465,9.218750
1747817595.395901,9.230469
1747817595.396294,9.230469
1747817595.447189,9.222656
1747817595.447365,9.222656
1747817595.496750,9.218750
1747817595.546978,9.234375
1747817595.596398,9.226562
1747817595.596552,9.226562
1747817595.647112,9.207031
1747817595.695780,9.214844
1747817595.695831,9.214844
1747817595.696002,9.214844
1747817595.746823,9.210938
1747817595.795851,9.207031
1747817595.847317,9.207031
1747817595.847390,9.207031
1747817595.847717,9.207031
1747817595.896450,9.230469
1747817595.897491,9.230469
1747817595.947969,9.234375
1747817595.995889,9.246094
1747817595.996798,9.246094
1747817596.046650,9.253906
1747817596.046689,9.253906
1747817596.096172,9.257812
1747817596.096190,9.257812
1747817596.146677,9.257812
1747817596.197520,9.253906
1747817596.197867,9.253906
1747817596.248140,9.242188
1747817596.296390,9.230469
1747817596.346280,9.214844
1747817596.396401,9.183594
1747817596.495939,9.062500
1747817596.495966,9.062500
1747817596.496139,9.062500
1747817596.546891,9.042969
1747817596.547074,9.042969
1747817596.596052,9.011719
1747817596.647944,8.964844
1747817596.696254,8.949219
1747817596.747495,8.941406
1747817596.796020,8.957031
1747817596.796758,8.957031
1747817596.847274,8.984375
1747817596.895845,9.000000
1747817596.948661,9.003906
1747817596.948819,9.003906
1747817596.996005,9.000000
1747817597.047522,9.007812
1747817597.096011,9.039062
1747817597.147770,9.082031
1747817597.147944,9.082031
1747817597.195765,9.125000
1747817597.246688,9.171875
1747817597.296032,9.222656
1747817597.296396,9.222656
1747817597.346786,9.238281
1747817597.396165,9.273438
1747817597.448023,9.339844
1747817597.448341,9.339844
1747817597.449635,9.339844
1747817597.496456,9.347656
1747817597.547990,9.332031
1747817597.548516,9.332031
1747817597.595734,9.253906
1747817597.595956,9.253906
1747817597.647180,9.179688
1747817597.695689,9.156250
1747817597.747636,9.152344
1747817597.795969,9.132812
1747817597.896167,9.062500
1747817597.947315,9.003906
1747817597.996052,8.964844
1747817597.996178,8.964844
1747817597.996236,8.964844
1747817598.046914,8.914062
1747817598.095669,8.863281
1747817598.096880,8.863281
1747817598.147727,8.832031
1747817598.148799,8.832031
1747817598.195854,8.769531
1747817598.197342,8.769531
1747817598.197397,8.769531
1747817598.246635,8.718750
1747817598.246880,8.718750
1747817598.246952,8.718750
1747817598.247224,8.718750
1747817598.295926,8.683594
1747817598.345714,8.628906
1747817598.346855,8.628906
1747817598.396074,8.601562
1747817598.396208,8.601562
1747817598.446534,8.585938
1747817598.496010,8.562500
1747817598.548697,8.539062
1747817598.550278,8.539062
1747817598.595702,8.523438
1747817598.646599,8.511719
1747817598.647134,8.511719
1747817598.648157,8.511719
1747817598.695626,8.468750
1747817598.696089,8.468750
1747817598.747279,8.472656
1747817598.796441,8.480469
1747817598.847982,8.476562
1747817598.848337,8.476562
1747817598.849391,8.476562
1747817598.895814,8.488281
1747817598.895846,8.488281
1747817598.948230,8.492188
1747817598.995705,8.507812
1747817599.046707,8.519531
1747817599.096270,8.527344
1747817599.096888,8.527344
1747817599.096944,8.527344
1747817599.097619,8.527344
1747817599.196020,8.593750
1747817599.196253,8.593750
1747817599.246597,8.617188
1747817599.295868,8.632812
1747817599.346749,8.593750
1747817599.347014,8.593750
1747817599.397072,8.519531
1747817599.446468,8.492188
1747817599.496039,8.472656
1747817599.496247,8.472656
1747817599.546980,8.464844
1747817599.547123,8.464844
1747817599.596457,8.437500
1747817599.647095,8.417969
1747817599.647237,8.417969
1747817599.647405,8.417969
1747817599.695878,8.324219
1747817599.696092,8.324219
1747817599.746711,8.144531
1747817599.747065,8.144531
1747817599.796539,8.093750
1747817599.846662,8.007812
1747817599.896012,7.886719
1747817599.947776,7.800781
1747817599.996303,7.671875
1747817599.996348,7.671875
1747817600.047035,7.562500
1747817600.047335,7.562500
1747817600.047846,7.562500
1747817600.095903,7.449219
1747817600.096175,7.449219
1747817600.147240,7.335938
1747817600.196418,7.230469
1747817600.196996,7.230469
1747817600.247298,7.109375
1747817600.296086,6.988281
1747817600.348214,6.882812
1747817600.395968,6.765625
1747817600.396340,6.765625
1747817600.396913,6.765625
1747817600.448231,6.664062
1747817600.495724,6.558594
1747817600.495857,6.558594
1747817600.547245,6.476562
1747817600.596465,6.367188
1747817600.647607,6.273438
1747817600.696044,6.179688
1747817600.746759,6.074219
1747817600.747015,6.074219
1747817600.795575,5.992188
1747817600.795617,5.992188
1747817600.796035,5.992188
1747817600.846650,5.875000
1747817600.895884,5.773438
1747817600.947370,5.664062
1747817600.995987,5.550781
1747817601.046637,5.445312
1747817601.046708,5.445312
1747817601.046971,5.445312
1747817601.095979,5.335938
1747817601.147095,5.226562
1747817601.196145,5.109375
1747817601.246606,5.011719
1747817601.246890,5.011719
1747817601.296216,4.894531
1747817601.347007,4.773438
1747817601.396262,4.667969
1747817601.446965,4.570312
1747817601.447603,4.570312
1747817601.496498,4.472656
1747817601.547670,4.375000
1747817601.596237,4.269531
1747817601.647356,4.167969
1747817601.647735,4.167969
1747817601.696038,4.054688
1747817601.747459,3.937500
1747817601.748415,3.937500
1747817601.795998,3.832031
1747817601.848070,3.730469
1747817601.895767,3.636719
1747817601.895778,3.636719
1747817601.895962,3.636719
1747817601.947845,3.546875
1747817601.996129,3.460938
1747817602.046754,3.371094
1747817602.046887,3.371094
1747817602.095880,3.296875
1747817602.096102,3.296875
1747817602.147036,3.199219
1747817602.147747,3.199219
1747817602.195815,3.125000
1747817602.247159,3.046875
1747817602.296734,2.976562
1747817602.297665,2.976562
1747817602.347283,2.902344
1747817602.348351,2.902344
1747817602.348588,2.902344
1747817602.395621,2.839844
1747817602.446449,2.769531
1747817602.495413,2.714844
1747817602.495498,2.714844
1747817602.495989,2.714844
1747817602.547995,2.648438
1747817602.548206,2.648438
1747817602.596221,2.589844
1747817602.647431,2.531250
1747817602.695688,2.480469
1747817602.696133,2.480469
1747817602.748332,2.417969
1747817602.748939,2.417969
1747817602.795588,2.371094
1747817602.795905,2.371094
1747817602.847074,2.296875
1747817602.895566,2.296875
1747817602.896872,2.296875
1747817602.948003,2.277344
1747817602.995698,2.250000
1747817602.995835,2.250000
1747817602.995944,2.250000
1747817603.046480,2.281250
1747817603.096389,2.359375
1747817603.147441,2.417969
1747817603.196050,2.480469
1747817603.247208,2.570312
1747817603.295897,2.664062
1747817603.347321,2.750000
1747817603.347354,2.750000
1747817603.347494,2.750000
1747817603.396304,2.843750
1747817603.446747,2.964844
1747817603.446913,2.964844
1747817603.495816,3.097656
1747817603.546327,3.214844
1747817603.547341,3.214844
1747817603.547923,3.214844
1747817603.595660,3.343750
1747817603.595976,3.343750
1747817603.695715,3.652344
1747817603.695773,3.652344
1747817603.747704,3.789062
1747817603.748199,3.789062
1747817603.795887,3.925781
